id	corpus	sentence	token	complexity
3J9UN9O9J3SK3CDMF3ONDDZZT5H0JT	bible	May Yahweh repay your work, and a full reward be given you from Yahweh, the God of Israel, under whose wings you have come to take refuge."	refuge	0.2894736842105263
33IXYHIZB5IJO6U8GPHAZLFMLTF2E0	bible	They shall be to you for a refuge from the avenger of blood.	refuge	0.34375
3TUOHPJXYHXE6MJWPEW9BHGI58GWXK	bible	Then he measured the breadth from the forefront of the lower gate to the forefront of the inner court outside, one hundred cubits, [both] on the east and on the north.	north	0.07500000000000001
3HFWPF5AK9J9J7V9LKFK7COTSYNS31	bible	behold, I will send and take all the families of the north, says Yahweh, and I will send to Nebuchadnezzar the king of Babylon, my servant, and will bring them against this land, and against its inhabitants, and against all these nations around; and I will utterly destroy them, and make them an astonishment, and a hissing, and perpetual desolations.	north	0.22058823529411764
3AC6MFV69KILEROMVXYU7ZM6YIOHZL	bible	The great city was divided into three parts, and the cities of the nations fell.	parts	0.07500000000000001
3UL5XDRDNCJUE234L5X85IMCU2Y852	bible	Don't eat it raw, nor boiled at all with water, but roasted with fire; with its head, its legs and its inner parts.	parts	0.125
3UUIU9GZC55DCMVSO383WEIZ8DT5TU	bible	It stood on twelve oxen, three looking toward the north, and three looking toward the west, and three looking toward the south, and three looking toward the east: and the sea was set on them above, and all their hinder parts were inward.	parts	0.125
379OL9DBSSESUVWY1Z8JGBFG9DJY9W	bible	He put the meat in a basket and he put the broth in a pot, and brought it out to him under the oak, and presented it.	basket	0.07500000000000001
3I6NF2WGIGW97H9M439WXV3AILB5GF	bible	His hands were freed from the basket.	basket	0.16666666666666669
3FO95NVK5C0129GBWAGGPAR9YETRSY	bible	The Jews therefore murmured concerning him, because he said, "I am the bread which came down out of heaven."	bread	0.07500000000000001
3126F2F5F83FGDVEINSMVYNFW52EPY	bible	Seven days you shall eat unleavened bread, as I commanded you, at the time appointed in the month Abib; for in the month Abib you came out from Egypt.	bread	0.09615384615384615
3UEBBGULPFOKEW36UKBMNMVEGN3UFM	bible	Say, 'Thus says the king, "Put this fellow in the prison, and feed him with bread of affliction and with water of affliction, until I come in peace."'"	bread	0.14285714285714285
34R3P23QHS1HKWJHKAEN8VSOHIRWHL	bible	You fasted and wept for the child while he was alive; but when the child was dead, you rose up and ate bread."	bread	0.23529411764705882
3T5ZXGO9DEOYRKNPENLOGDE7P5RZQ6	bible	Now those who are that way, we command and exhort in the Lord Jesus Christ, that with quietness they work, and eat their own bread.	bread	0.2361111111111111
3KL228NDMVMCP0UPBQD2ZKMSFBBKGK	bible	Laban said to Jacob, "Because you are my brother, should you therefore serve me for nothing?	brother	0.07500000000000001
338GLSUI43B4ZJB25FGM8LDQVOISF0	bible	It happened after these things, that it was told Abraham, saying, "Behold, Milcah, she also has borne children to your brother Nahor:	brother	0.15000000000000002
32CXT5U14G3BZHTJM65GDUESTJR8UK	bible	But let the brother in humble circumstances glory in his high position;	brother	0.1875
382GHPVPHSRQHMTYVJJ2998NEIL346	bible	It was that Mary who had anointed the Lord with ointment, and wiped his feet with her hair, whose brother, Lazarus, was sick.	brother	0.20588235294117646
3QREJ3J433XSBS8QMHAICCR0BSXKLQ	bible	While they went away to buy, the bridegroom came, and those who were ready went in with him to the marriage feast, and the door was shut.	feast	0.07500000000000001
3GL25Y6843UI1APILCQM2JER74WMX9	bible	Then he came to Jerusalem, and stood before the ark of the covenant of Yahweh, and offered up burnt offerings, offered peace offerings, and made a feast to all his servants.	feast	0.125
3XEIP58NL0NN0N7CMIDSZRFDF14ZLL	bible	Now when he was in Jerusalem at the Passover, during the feast, many believed in his name, observing his signs which he did.	feast	0.265625
31MCUE39BKM6T2MIQKL3IY5Q4PK3GN	bible	But when you make a feast, ask the poor, the maimed, the lame, or the blind;	feast	0.27941176470588236
3I4E7AFQ2KZLJLADD5CXXO14QGDJTN	bible	I will yet again make you dwell in tents, as in the days of the solemn feast.	feast	0.3194444444444444
3R6RZGK0XFCQR29140DF8T4D03CVYF	bible	Shaharaim became the father of children in the field of Moab, after he had sent them away; Hushim and Baara were his wives.	children	0.07500000000000001
3WRAAIUSBJZHZ9GTO90HTSJRDNVXAO	bible	As for my people, children are their oppressors, and women rule over them.	children	0.2
38G0E1M85M59ATPWUZGQ58Y04HRVUB	bible	The children of the half-tribe of Manasseh lived in the land: they increased from Bashan to Baal Hermon and Senir and Mount Hermon.	children	0.23529411764705882
3R5OYNIC2C9H5WDB8IHHUKNGZDTPTZ	bible	Brothers, don't be children in thoughts, yet in malice be babies, but in thoughts be mature.	children	0.3088235294117647
3EHVO81VN5LOJV3ENMP2F52UL5OH1D	bible	and by the borders of the children of Manasseh, Beth Shean and its towns, Taanach and its towns, Megiddo and its towns, Dor and its towns.	children	0.35
37ZQELHEQ0YDPGBEJ63D4HNT5QWNM0	bible	Yahweh's curse is in the house of the wicked, but he blesses the habitation of the righteous.	curse	0.07500000000000001
36FFXPMST9O9FNAFTONDR1F2EGTHOV	bible	For I have sworn by myself, says Yahweh, that Bozrah shall become an astonishment, a reproach, a waste, and a curse; and all its cities shall be perpetual wastes.	curse	0.09999999999999998
30EV7DWJTVV5CCU03S57W1OEJALY6R	bible	Like a fluttering sparrow, like a darting swallow, so the undeserved curse doesn't come to rest.	curse	0.25
34XASH8KLQMDS1NRZLG586SO57NMPP	bible	Then Abishai the son of Zeruiah said to the king, "Why should this dead dog curse my lord the king?	curse	0.34375
3ZLW647WALVGE8EBR50EGUBPU6L239	bible	There will be weeping and gnashing of teeth, when you see Abraham, Isaac, Jacob, and all the prophets, in the Kingdom of God, and yourselves being thrown outside.	Kingdom	0.07500000000000001
3XU9MCX6VOC8XAZD2V1AYSE50INR2K	bible	He said, "The Kingdom of God is as if a man should cast seed on the earth,	Kingdom	0.23863636363636365
3FBEFUUYRK54GUWXNMRRTF67GL9A6O	bible	but the children of the Kingdom will be thrown out into the outer darkness.	Kingdom	0.2647058823529411
3CRWSLD91K4V71BQKL3QJ6NYV2XMOE	bible	He said to them, "Therefore every scribe who has been made a disciple in the Kingdom of Heaven is like a man who is a householder, who brings out of his treasure new and old things."	Kingdom	0.3055555555555556
3R4QIDVOJPCBJM6O99CB1MOBIY0EED	bible	to the end that you should walk worthily of God, who calls you into his own Kingdom and glory.	Kingdom	0.3194444444444444
39O6Z4JLX2X1RXJRZ4RDPFX4YXIVX9	bible	making void the word of God by your tradition, which you have handed down.	tradition	0.07500000000000001
33P2GD6NRNSQPWP0VWVKKKYTUBOKHJ	bible	However, I wouldn't have known sin, except through the law.	sin	0.07500000000000001
3MD8CKRQZZN836XL9G72X90M2VMRJO	bible	Those who sin, reprove in the sight of all, that the rest also may be in fear.	sin	0.14285714285714285
363A7XIFV4MPVKBYOUZZ57M6XC9VA5	bible	What is my sin, that you have hotly pursued after me?	sin	0.1923076923076923
374UMBUHN5PYB7473DVBAKO90UXTC8	bible	He kneeled down, and cried with a loud voice, "Lord, don't hold this sin against them!"	sin	0.20588235294117646
3LG268AV3860SQBTVFWB0TNUXNQRE3	bible	if my people, who are called by my name, shall humble themselves, and pray, and seek my face, and turn from their wicked ways; then will I hear from heaven, and will forgive their sin, and will heal their land.	sin	0.23809523809523808
3BJKPTD2QCC2H9TQLAL6ZFNV0XDRTT	bible	There will arise after them seven years of famine, and all the plenty will be forgotten in the land of Egypt.	years	0.07500000000000001
3VMHWJRYHVGCV0X1ZPM97TUIA5LFX0	bible	All the days that Adam lived were nine hundred thirty years, then he died.	years	0.1388888888888889
3QMELQS6Y5BWFBIEPXDDO5VHGPX6RS	bible	and shall I be inquired of by you, house of Israel?	house	0.07500000000000001
3ATYLI1PRT256T55HOQY3EVHR8WJO1	bible	His sons went and held a feast in the house of each one on his birthday; and they sent and called for their three sisters to eat and to drink with them.	house	0.11764705882352944
33K3E8REWWV3GLNERBG3X1DWN188XC	bible	When once the master of the house has risen up, and has shut the door, and you begin to stand outside, and to knock at the door, saying, 'Lord, Lord, open to us!'	house	0.2368421052631579
3AXFSPQOYQYB0GSCIL78GKM3Z5YJF4	bible	Then Darius the king made a decree, and search was made in the house of the archives, where the treasures were laid up in Babylon.	house	0.28846153846153844
3X2LT8FDHWIORLIOH6KHVIZPEZ28WJ	bible	The wings of these cherubim spread themselves forth twenty cubits: and they stood on their feet, and their faces were toward the house.	house	0.2894736842105263
3LCXHSGDLT6CT5B6A4WGQ3SQJP9ESE	bible	the fifteenth to Bilgah, the sixteenth to Immer,	sixteenth	0.07500000000000001
3X0EMNLXEPPWIOH0DDHWV2B1WYZPV5	bible	Joy comes to a man with the reply of his mouth.	reply	0.07500000000000001
3KI0JD2ZU1IMXSYZGJF7JO4HFBR76E	bible	Yahweh said in his heart, "I will not again curse the ground any more for man's sake, because the imagination of man's heart is evil from his youth; neither will I ever again strike everything living, as I have done.	everything	0.16666666666666669
31KSVEGZ34SU9QXKGFQHMZUU4RPRWD	bible	The king said to his servants, "Don't you know that there a prince and a great man has fallen this day in Israel?	servants	0.07500000000000001
3W31J70BASWZ8OEK94HJ9T1DHHDKC0	bible	Moses called to all Israel, and said to them, You have seen all that Yahweh did before your eyes in the land of Egypt to Pharaoh, and to all his servants, and to all his land;	servants	0.1764705882352941
3UUSLRKAUL3LI1DEQ6NLPUE9WZQD7S	bible	Haman recounted to them the glory of his riches, the multitude of his children, all the things in which the king had promoted him, and how he had advanced him above the princes and servants of the king.	servants	0.1764705882352941
3XDJY5RK5SLAGG6HA3F3WIYNRX0U44	bible	Therefore his servants said to him, "Let there be sought for my lord the king a young virgin.	servants	0.21666666666666667
3IVKZBIBJ09ODF28054MB6P3B35SH8	bible	One of the king of Israel's servants answered, "Elisha the son of Shaphat is here, who poured water on the hands of Elijah."	servants	0.234375
3Q2T3FD0ON86LCI41NJYV3PN0B1M3J	bible	May Yahweh bless you out of Zion, and may you see the good of Jerusalem all the days of your life.	life	0.078125
3MJ9GGZYO36GYTDW0KFO32PV0EVA2R	bible	(yes, I have not allowed my mouth to sin by asking his life with a curse);	life	0.140625
37AQKJ12TXOFXO6IPZQ1ZUODOIATT8	bible	When Christ, our life, is revealed, then you will also be revealed with him in glory.	life	0.23076923076923078
3D42WVSDH8V1V5NB4L8BQ71RC9OFYB	bible	You will be handed over even by parents, brothers, relatives, and friends.	parents	0.078125
3VEI3XUCZRX4PH0J4TCMU5MYBUSPRM	bible	Indeed all the nations may walk in the name of their gods; but we will walk in the name of Yahweh our God forever and ever.	gods	0.08333333333333331
3MJ9GGZYO36GYTDW0KFO32PV0E72AV	bible	"You shall have no other gods before me.	gods	0.13333333333333336
39AYGO6AFFKB0DQMWQWWFLQ7FQ7N6G	bible	It was so, because the children of Israel had sinned against Yahweh their God, who brought them up out of the land of Egypt from under the hand of Pharaoh king of Egypt, and had feared other gods,	gods	0.15000000000000002
3S37Y8CWI80N8KVM53U4E6JKCB64W4	bible	Then you shall tell them, Because your fathers have forsaken me, says Yahweh, and have walked after other gods, and have served them, and have worshiped them, and have forsaken me, and have not kept my law;	gods	0.16666666666666669
3UEBBGULPFOKEW36UKBMNMVEGL3UFI	bible	However every nation made gods of their own, and put them in the houses of the high places which the Samaritans had made, every nation in their cities in which they lived.	gods	0.19642857142857145
3HXCEECSQMT70MEB5X2ITZH9OG8YZC	bible	Then they tore their clothes, and each man loaded his donkey, and returned to the city.	donkey	0.08333333333333331
375VMB7D4JJI7LUA9XRIGJ4IAF1DIN	bible	Does the wild donkey bray when he has grass?	donkey	0.125
33N1S8XHHMLAAG38T8V9FC6ZHTSZ14	bible	And the Sabbath, that we may market wheat, making the ephah small, and the shekel large, and dealing falsely with balances of deceit;	wheat	0.08333333333333331
39RRBHZ0AU1QWSJ60MFYM0DF6Z6VZ0	bible	"You shall observe the feast of weeks with the first fruits of wheat harvest, and the feast of harvest at the year's end.	wheat	0.23529411764705882
3XBYQ44Z6P47P5ACK4VCMEVCSCSWT1	bible	concerning his Son, who was born of the seed of David according to the flesh,	Son	0.08333333333333331
3O0M2G5VC62CWOIECSKC0MB9ECR49O	bible	It happened about three months later, that it was told Judah, saying, "Tamar, your daughter-in-law, has played the prostitute; and moreover, behold, she is with child by prostitution."	prostitute	0.08333333333333331
3Z56AA6EK405IV5MKPHW2617A23M6P	bible	Therefore, prostitute, hear the word of Yahweh:	prostitute	0.17857142857142855
37VUR2VJ6APX2NSY1UB14E5E8DEC1U	bible	You shall not bring the hire of a prostitute, or the wages of a dog, into the house of Yahweh your God for any vow: for even both these are an abomination to Yahweh your God.	prostitute	0.234375
356ZPKYPUHHDMIC5IO4G21FVEF1PYE	bible	"'They shall not marry a woman who is a prostitute, or profane; neither shall they marry a woman divorced from her husband: for he is holy to his God.	prostitute	0.2678571428571429
3ZRKL6Z1E83ADJ7XGZM4Q6D2W5OSG9	bible	Don't be like the horse, or like the mule, which have no understanding, who are controlled by bit and bridle, or else they will not come near to you.	understanding	0.08333333333333331
39AYGO6AFFKB0DQMWQWWFLQ7FS8N6L	bible	A fool has no delight in understanding, but only in revealing his own opinion.	understanding	0.20833333333333331
3HFWPF5AK9J9J7V9LKFK7COTS0JS31	bible	David went out, and fought with the Philistines, and killed them with a great slaughter; and they fled before him.	David	0.08333333333333331
3VIVIU06FKCLBF0NMQQLZ9RCJTYMIJ	bible	David said to God, "I have sinned greatly, in that I have done this thing.	David	0.1111111111111111
3H6W48L9F4P9XDH53NMSH4UF371PWF	bible	When David was a little past the top, behold, Ziba the servant of Mephibosheth met him, with a couple of donkeys saddled, and on them two hundred loaves of bread, and one hundred clusters of raisins, and one hundred summer fruits, and a bottle of wine.	David	0.275
3OCZWXS7ZO7PT9NNFU6CAN8IE2XL51	bible	Now therefore, may Yahweh, the God of Israel, keep with your servant David my father that which you have promised him, saying, 'There shall not fail you a man in my sight to sit on the throne of Israel, if only your children take heed to their way, to walk before me as you have walked before me.'	David	0.296875
